X,Y
63,14
64,14
65,14
65,15
66,15
67,15
68,15
68,16
69,16
69,17
70,17
71,17
72,17
72,18
73,18
74,19
75,19
75,20
76,20
75,20
76,20
77,20
77,21
78,21
79,21
79,22
80,22
80,23
81,23
81,24
81,23
82,23
82,24
83,24
83,25
83,24
83,23
83,22
83,21
84,20
84,21
83,21
82,21
82,22
81,22
80,22
79,22
78,22
77,22
76,22
75,22
74,22
73,22
72,22
71,21
70,21
69,21
68,21
67,21
66,21
65,21
65,20
64,20
63,20
63,19
62,19
61,19
60,19
59,19
59,18
58,18
57,18
57,17
56,17
56,16
55,16
54,16
54,15
53,15
52,15
52,14
51,14
51,13
50,13
49,13
49,12
48,12
47,12
46,12
45,12
45,11
44,11
43,10
42,10
41,10
41,9
40,9
39,9
39,8
38,8
38,7
37,7
37,8
37,7
38,7
37,7
38,7
37,7
38,7
37,7
38,7
38,8
38,7
37,7
37,8
38,8
38,7
38,8
37,8
36,8
36,9
35,9
34,9
33,9
32,9
31,9
31,10
30,10
29,10
28,10
27,10
26,10
25,10
24,10
23,10
23,11
22,11
21,11
20,11
19,11
18,11
17,11
16,11
15,11
14,11
13,11
12,11
11,11
10,11
10,12
9,13
8,14
7,15
6,16
5,16
4,17
5,17
6,17
7,17
8,17
9,17
10,17
11,17
12,17
13,17
14,17
15,17
16,17
17,17
18,17
19,17
20,17
21,17
22,17
22,16
23,16
24,16
25,16
26,16
27,16
28,16
29,16
30,16
30,15
31,15
32,15
32,16
33,16
34,16
35,16
36,16
37,16
38,16
39,16
40,16
41,16
42,16
43,16
44,16
45,16
46,16
47,16
47,17
48,17
49,17
50,17
51,17
52,17
53,17
54,17
55,17
56,17
57,17
58,17
59,17
60,17
60,18
61,18
62,18
63,18
64,18
65,18
66,18
67,18
68,18
68,19
69,19
70,19
71,19
72,19
73,19
74,19
75,19
76,19
77,19
78,19
79,19
79,18
80,18
81,18
82,18
83,18
84,18
