X,Y
18,16
18,17
17,17
16,17
15,17
14,17
14,16
14,17
13,17
12,17
11,17
10,17
9,17
8,17
7,17
6,17
5,17
5,18
4,18
5,19
6,20
7,21
8,22
9,23
10,24
11,24
12,24
13,24
14,25
15,25
15,26
16,26
17,26
18,26
19,26
19,27
20,27
21,27
21,28
22,28
23,28
24,28
25,28
26,28
27,28
28,28
28,29
29,29
30,29
31,29
32,29
33,29
34,29
35,29
36,29
37,29
37,30
38,30
39,30
40,30
41,30
42,30
43,30
44,30
45,30
46,30
47,30
48,30
49,30
50,30
51,30
52,30
53,30
54,30
54,31
55,31
56,31
57,31
58,31
59,31
60,31
61,31
62,31
62,32
63,32
64,32
65,32
66,32
66,33
67,33
68,33
69,33
70,33
70,34
71,34
72,34
73,34
74,34
75,34
76,34
76,35
77,35
78,35
79,35
79,36
80,36
81,36
82,36
83,36
83,37
84,37
85,37
86,37
86,38
87,38
87,39
88,39
87,39
88,39
89,39
89,40
90,40
91,40
91,41
92,41
92,42
93,42
93,43
94,43
93,43
94,43
93,42
92,41
91,40
90,39
89,38
88,37
87,36
86,35
85,34
84,33
83,32
84,31
85,30
86,29
86,28
86,27
86,26
86,25
86,24
86,23
86,22
86,21
86,20
86,19
86,18
86,17
87,16
87,17
86,17
85,17
84,17
83,17
82,17
81,17
80,17
80,18
79,18
78,18
77,18
77,17
76,17
75,17
75,18
74,18
73,18
72,18
71,18
70,18
69,18
68,18
67,18
66,18
65,18
64,18
63,18
62,18
61,18
61,17
60,17
59,17
58,17
58,18
57,18
56,18
55,18
54,18
53,18
52,18
52,17
51,17
50,17
50,18
49,18
48,18
47,18
46,18
45,17
44,17
43,17
42,17
41,17
40,17
39,17
38,16
37,16
36,16
36,15
35,15
34,15
33,15
32,15
31,15
30,15
29,15
28,15
27,15
26,15
25,15
24,15
23,15
22,15
21,15
20,15
20,14
19,14
18,14
17,14
16,14
15,14
14,14
13,14
12,13
12,14
11,14
10,14
9,14
9,13
8,13
9,14
10,15
11,16
12,17
12,18
12,19
12,20
12,21
12,22
12,23
12,24
13,25
14,25
15,25
16,25
17,25
18,25
19,26
20,26
21,26
22,26
23,26
24,26
25,26
25,27
26,27
27,27
28,27
29,27
29,28
30,28
31,28
32,28
33,28
34,28
35,28
36,28
37,28
38,28
38,29
39,29
40,29
41,28
42,28
43,28
44,28
44,29
45,29
46,29
47,29
48,29
48,28
49,28
50,28
51,28
52,28
53,28
54,28
55,28
56,28
57,28
58,28
58,27
59,27
60,27
61,27
62,27
63,27
64,27
65,27
66,27
66,26
67,26
68,26
69,26
70,26
71,26
72,26
72,25
73,25
74,25
74,24
75,24
76,24
76,23
77,23
78,23
79,23
80,23
80,22
81,22
82,22
82,21
83,21
82,21
83,21
84,22
85,23
86,24
87,25
88,26
89,27
90,28
91,29
92,30
93,31
94,32
95,33
96,34
96,35
96,36
96,37
96,38
96,39
96,40
96,41
96,42
96,43
96,44
97,45
97,44
96,44
96,43
95,42
94,42
94,41
93,41
93,40
92,40
92,39
91,39
91,38
90,38
90,37
89,37
89,36
88,36
87,36
87,35
86,35
86,34
85,34
84,34
84,33
83,33
82,33
81,33
80,33
80,32
79,32
78,32
77,32
76,32
75,32
74,32
73,32
72,32
71,32
70,32
69,32
68,32
67,32
66,32
65,32
64,32
63,32
62,32
61,32
60,32
59,32
58,32
57,32
56,32
55,32
54,32
53,32
53,31
52,31
51,31
50,31
49,31
48,31
47,31
46,31
46,30
45,30
44,30
43,30
43,29
42,29
41,29
40,29
39,29
38,29
38,28
37,28
36,28
35,28
34,28
34,27
33,27
32,27
31,27
30,27
30,26
29,26
28,26
27,26
26,26
25,26
24,26
23,26
22,26
21,26
21,25
21,26
20,26
19,26
18,26
17,26
16,26
16,25
16,26
16,25
15,25
14,25
13,25
12,25
12,26
11,26
11,25
10,25
9,25
8,25
8,24
7,24
8,24
9,23
10,23
11,23
12,23
11,23
12,23
13,23
14,23
14,24
15,24
16,24
17,24
18,24
18,25
19,25
20,25
21,25
21,26
22,26
23,26
24,26
25,26
26,27
27,27
28,27
29,27
30,27
31,27
31,28
32,28
33,28
34,28
34,29
35,29
36,29
37,29
38,29
39,29
40,29
41,29
41,30
42,30
43,30
44,30
45,30
45,29
46,29
47,29
47,30
48,30
49,30
50,30
51,30
52,30
52,29
53,29
54,29
55,29
56,29
57,29
58,29
59,29
60,29
61,29
62,29
62,28
63,28
64,28
65,28
66,28
67,28
68,28
68,27
69,27
70,27
70,26
71,26
72,26
73,26
73,25
74,25
75,25
76,25
77,25
77,24
78,24
78,23
79,23
80,23
80,22
81,22
82,22
82,21
83,21
84,21
84,20
85,21
86,22
87,23
88,24
89,25
90,26
91,27
92,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
93,41
93,42
94,43
94,42
93,42
93,41
93,40
92,40
91,40
91,39
90,39
89,39
89,38
88,38
87,38
87,37
86,37
86,36
85,36
84,36
83,35
82,35
81,35
80,35
80,34
79,34
78,34
77,34
76,34
75,34
74,34
73,34
73,33
72,33
71,33
70,33
69,33
68,33
68,32
67,32
66,32
65,32
64,32
63,32
62,32
61,32
60,32
60,31
59,31
58,31
57,31
56,31
55,31
54,31
53,31
52,31
52,30
51,30
50,30
49,30
48,30
47,30
46,30
45,30
45,29
44,29
43,29
42,29
41,29
40,29
39,29
38,29
37,29
37,28
36,28
35,28
34,28
33,28
32,28
31,28
30,28
30,27
29,27
28,27
27,27
26,27
25,27
24,27
23,27
22,27
21,27
21,26
20,26
19,26
19,27
18,27
17,27
16,27
15,27
14,27
15,27
14,27
15,26
16,26
16,27
16,26
16,27
17,27
18,27
18,28
19,28
20,28
21,28
22,29
23,29
24,29
25,29
25,30
26,30
27,30
27,31
28,31
29,31
30,31
31,31
32,31
33,31
33,32
34,32
35,32
36,32
37,32
38,32
39,32
40,32
41,32
41,33
42,33
43,33
44,33
45,33
46,33
47,33
48,33
49,33
50,33
51,33
52,33
53,33
54,33
55,33
56,33
57,33
58,33
59,33
60,33
61,33
62,33
63,33
64,33
65,33
65,34
66,34
67,34
68,34
69,34
70,34
71,34
72,34
72,35
73,35
74,35
75,35
76,35
77,35
78,35
78,36
79,36
79,37
80,37
81,37
81,38
80,38
79,38
78,38
