X,Y
50,28
51,28
52,28
52,27
53,27
54,27
54,28
55,28
56,28
57,28
58,28
59,28
60,28
61,28
62,28
63,28
64,28
65,28
66,28
66,29
67,29
68,29
69,29
70,29
71,29
72,29
73,29
74,29
74,30
75,30
76,30
77,30
78,30
79,30
80,30
81,30
81,31
82,31
83,31
84,31
85,31
86,31
86,32
87,32
88,32
88,33
89,33
90,33
90,34
91,34
92,34
92,35
93,35
93,36
94,36
94,37
94,38
95,38
94,38
94,39
94,40
95,40
95,41
96,41
96,42
96,43
96,44
95,43
94,42
93,41
92,40
91,39
90,38
89,37
88,36
87,35
86,34
86,33
86,32
86,31
86,30
86,29
86,28
86,27
86,26
86,25
86,24
86,23
86,22
86,21
86,20
86,19
85,18
85,19
84,19
83,19
82,19
82,20
81,20
80,20
79,20
79,21
78,21
77,21
76,21
75,21
74,21
73,21
72,21
71,21
72,21
71,21
70,21
69,21
68,21
67,21
66,21
65,21
64,21
63,21
62,21
61,21
60,21
60,20
59,20
58,20
57,20
56,20
55,20
54,20
54,19
53,19
52,19
51,19
50,19
50,20
49,20
49,19
48,19
47,19
46,19
46,20
45,20
44,20
43,20
42,20
41,20
40,20
39,20
38,20
37,20
36,21
35,21
35,20
34,20
33,20
32,20
31,20
31,21
30,21
29,21
28,21
27,21
27,20
26,20
25,20
24,20
24,21
23,21
23,20
23,21
22,20
21,20
20,20
19,20
18,20
18,21
17,21
16,21
15,21
14,21
13,21
12,21
12,22
11,22
10,22
10,21
9,21
10,21
11,21
12,21
13,20
14,20
14,19
15,19
16,19
16,18
17,18
18,18
19,18
20,18
20,17
21,17
22,17
23,17
24,17
25,17
26,17
26,16
27,16
28,16
29,16
30,16
31,16
31,15
32,15
33,15
34,15
35,15
35,14
35,13
36,13
37,13
38,13
38,12
38,11
39,11
40,11
39,11
39,12
39,13
40,13
40,14
41,14
42,14
43,14
43,15
44,15
45,15
45,16
46,16
47,16
48,16
48,17
49,17
50,17
50,18
51,18
52,18
52,19
53,19
54,19
55,19
55,20
56,20
56,21
57,21
58,21
58,22
59,22
60,22
60,23
61,23
62,23
62,24
63,24
64,24
64,25
65,25
66,25
67,25
67,26
68,26
69,26
69,27
70,27
71,27
72,27
72,28
73,28
73,29
74,29
75,29
75,30
76,30
77,31
77,32
78,32
78,33
79,33
80,33
80,34
81,34
82,35
82,36
83,36
84,36
85,36
85,37
86,37
86,38
87,38
87,37
88,37
89,37
90,37
90,38
91,38
91,37
91,38
92,38
92,39
92,40
93,40
94,40
94,41
94,42
95,42
94,42
95,42
95,43
96,43
96,44
97,44
96,43
95,42
94,41
93,40
92,39
91,38
90,37
89,36
89,35
89,34
89,33
89,32
89,31
89,30
89,29
89,28
89,27
89,26
89,25
89,24
89,23
89,22
89,21
89,20
89,19
89,18
88,17
87,17
86,17
86,18
85,18
84,18
84,19
83,19
83,18
83,19
82,19
81,19
80,19
79,19
78,19
77,19
76,19
75,19
74,19
73,19
72,19
71,19
71,18
70,18
69,18
68,18
67,18
66,18
65,18
65,17
64,17
63,17
62,17
61,17
60,17
60,16
59,16
58,16
58,15
57,15
56,15
55,15
54,15
54,14
53,14
52,14
52,13
51,13
50,13
49,13
48,13
48,12
47,12
46,12
46,11
45,11
44,11
43,11
42,11
42,10
41,10
41,11
40,11
41,11
40,11
41,11
40,11
41,11
41,10
41,11
40,11
41,11
42,11
42,12
42,13
41,13
40,13
39,13
40,13
39,13
39,12
39,13
38,13
38,14
37,14
36,14
35,14
35,15
34,15
33,15
32,15
31,15
30,15
30,16
29,16
28,16
27,16
26,16
25,16
24,16
23,16
22,16
21,16
20,16
19,16
18,16
18,17
17,17
16,17
16,16
15,16
14,16
14,17
13,17
12,17
11,17
11,18
11,19
11,20
11,21
11,22
12,22
12,21
13,21
14,21
14,22
14,21
14,22
15,22
16,22
17,22
18,22
18,21
19,21
20,21
21,21
21,22
22,22
22,21
23,21
24,21
25,21
26,21
27,21
28,21
29,21
30,21
30,20
31,20
32,20
33,20
34,20
35,20
36,20
37,20
38,20
38,19
39,19
40,19
41,19
42,19
43,19
44,19
45,19
46,19
46,18
47,18
48,18
48,19
49,19
50,19
51,19
52,19
53,19
53,18
54,18
54,19
55,19
56,19
57,19
58,19
59,19
60,19
61,19
62,19
62,20
63,20
64,20
65,20
66,20
66,21
67,21
68,21
69,21
69,22
70,22
71,22
72,22
73,22
74,22
75,22
76,22
77,22
78,22
79,22
80,22
80,21
81,21
81,22
82,22
82,21
83,21
82,21
