X,Y
37,9
38,9
39,9
39,10
40,10
41,10
41,11
42,11
43,11
44,11
45,11
45,12
46,12
46,13
47,13
48,13
49,13
50,13
50,14
51,14
52,14
52,15
53,15
54,15
55,15
55,16
56,16
57,16
58,16
58,17
59,17
59,18
60,18
61,18
61,19
62,19
63,19
63,20
64,20
65,20
65,21
66,21
67,21
67,22
68,22
69,22
69,23
70,23
71,23
71,24
72,24
73,24
73,25
74,25
75,25
75,26
76,26
76,27
77,27
78,27
78,28
79,28
78,28
79,28
80,27
81,26
82,25
83,24
84,23
85,22
86,21
86,20
86,19
86,18
86,17
86,16
87,15
86,15
85,15
84,15
83,15
83,16
82,16
81,16
80,16
79,16
78,16
77,16
76,16
75,16
75,17
74,17
74,16
73,16
72,16
71,16
70,16
69,16
68,16
67,16
67,15
66,15
65,15
64,15
64,14
63,14
62,14
61,14
60,14
60,13
59,13
58,13
58,12
57,12
56,12
56,11
55,11
54,11
54,10
53,10
52,10
52,9
51,9
50,9
49,9
49,8
48,8
47,8
47,7
46,7
45,7
45,6
44,6
43,6
42,6
42,5
41,5
40,5
41,5
40,5
41,5
41,6
40,6
40,5
40,6
39,6
39,7
39,8
38,8
38,9
37,9
36,9
36,10
35,10
34,10
33,10
32,10
31,10
30,10
30,11
29,11
28,11
27,11
26,11
25,11
24,11
23,11
22,11
21,11
20,11
19,11
18,11
17,11
16,11
15,11
14,11
13,11
12,12
11,12
10,12
10,13
9,13
8,13
8,14
7,14
6,14
6,15
5,15
4,15
5,15
4,15
4,16
4,17
4,16
5,16
6,16
7,16
8,16
9,16
10,16
11,16
12,16
13,16
14,16
15,16
16,16
16,15
17,15
18,15
19,15
20,15
21,15
21,14
22,14
23,14
24,14
24,13
25,13
26,13
27,13
28,13
28,12
29,12
30,12
31,12
32,12
33,12
33,13
34,13
35,13
36,13
36,12
37,12
38,12
38,13
39,13
40,13
41,13
42,13
43,13
43,12
44,12
45,12
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
52,14
53,14
54,14
55,14
56,14
57,14
58,14
59,14
60,14
60,15
61,15
62,15
63,15
64,15
65,15
66,15
67,15
68,15
68,16
69,16
70,16
71,16
72,16
73,16
74,16
75,16
76,16
77,16
78,16
79,16
80,16
81,16
82,16
83,16
84,16
84,15
85,15
86,15
87,15
88,15
87,15
87,14
