X,Y
32,14
33,14
34,14
35,14
36,14
37,14
38,14
39,14
40,14
41,14
42,14
43,14
44,14
45,14
46,14
47,14
48,14
49,14
50,14
51,14
52,14
53,14
54,14
54,15
55,15
56,15
57,15
58,15
59,15
60,15
61,15
61,16
62,16
63,16
64,16
65,16
66,16
67,16
68,16
68,17
69,17
70,17
71,17
72,17
73,17
74,17
75,17
76,17
77,17
77,18
78,18
79,18
80,18
81,18
81,17
82,17
83,17
83,18
84,18
85,18
86,18
85,18
86,18
86,17
87,17
88,17
89,18
90,19
91,20
92,21
93,22
94,23
95,24
95,25
95,26
95,27
95,28
95,29
95,30
95,31
95,32
95,33
95,34
95,35
95,36
95,37
95,38
95,39
95,40
95,41
95,42
96,43
95,43
95,42
94,42
94,41
93,41
93,40
93,39
92,39
92,38
91,38
91,37
90,37
89,37
89,36
88,36
88,35
87,35
86,35
85,35
84,35
83,35
82,35
81,35
80,35
79,35
79,36
78,36
77,36
76,36
75,36
74,36
73,36
72,36
71,36
70,36
69,36
68,36
67,36
67,35
66,35
65,35
64,35
63,35
62,35
61,35
61,34
60,34
59,34
58,34
57,34
56,34
55,34
54,33
53,33
52,33
51,33
50,33
50,32
49,32
48,32
47,32
46,32
45,32
45,31
44,31
43,31
42,31
41,31
40,31
40,30
39,30
38,30
37,30
37,29
36,29
35,29
34,29
33,29
33,28
32,28
31,28
30,28
30,27
29,27
28,27
27,27
27,26
26,26
25,26
25,25
24,25
23,25
22,25
21,25
21,24
20,24
19,24
19,23
18,23
17,23
16,23
15,23
15,22
14,22
13,22
12,22
11,22
11,21
12,20
13,19
14,18
15,17
16,17
17,17
18,17
19,17
20,17
21,17
22,17
23,17
24,17
25,17
26,17
27,17
27,16
27,17
27,16
28,16
29,16
30,16
31,16
32,16
33,16
34,16
35,16
36,16
36,15
37,15
38,15
39,15
40,15
41,15
42,15
43,15
44,15
45,15
46,15
47,15
48,15
49,15
50,15
51,15
52,15
53,15
54,15
55,15
56,15
57,15
58,15
59,15
60,15
61,15
62,16
63,16
64,16
65,16
66,16
67,16
68,16
68,17
69,17
70,17
71,17
72,17
73,17
74,17
75,17
76,17
77,17
78,17
79,17
80,17
81,17
82,17
82,16
83,16
84,16
85,16
86,16
86,15
87,15
88,14
87,14
87,15
86,15
87,15
86,15
85,15
84,15
83,15
82,15
81,15
80,15
79,15
78,15
77,15
77,16
76,16
76,15
75,15
74,15
73,15
72,15
71,15
71,16
70,16
69,16
69,15
68,15
67,15
66,15
65,15
64,15
64,14
63,14
62,14
61,14
61,13
60,13
59,13
59,12
58,12
57,12
56,12
55,12
54,11
53,11
52,11
52,10
51,10
50,10
49,10
49,9
48,9
47,9
46,8
45,8
44,8
44,7
43,7
42,7
41,7
41,6
40,6
39,6
38,6
39,6
40,6
40,7
41,7
41,8
42,8
42,9
43,9
44,9
45,9
45,10
46,10
47,10
47,11
48,11
48,12
49,12
50,12
50,13
51,13
52,13
52,14
53,14
53,15
54,15
54,16
55,16
56,16
56,17
57,17
58,17
58,18
59,18
59,19
60,19
60,20
61,20
62,20
62,21
63,21
63,22
64,22
64,23
65,23
65,24
66,24
66,25
67,25
67,26
68,26
68,27
69,27
69,28
70,28
70,29
71,29
72,29
72,30
73,30
74,30
74,31
75,31
75,32
76,32
77,32
77,33
78,33
79,33
79,34
80,34
81,34
81,35
82,35
82,36
83,36
84,36
84,37
85,37
86,37
86,38
87,38
88,38
88,39
89,39
89,40
90,40
91,40
91,41
92,41
92,42
93,42
93,43
94,43
93,42
92,41
91,40
90,39
89,38
88,37
88,36
88,35
88,34
88,33
88,32
88,31
88,30
88,29
88,28
88,27
88,26
88,25
88,24
88,23
88,22
88,21
88,20
88,19
88,18
88,17
88,16
88,15
87,14
86,14
86,15
85,15
84,15
83,15
82,15
81,15
80,15
79,15
79,16
78,16
77,16
76,16
75,16
74,16
73,16
72,16
71,16
70,16
69,16
68,16
67,16
66,16
65,16
64,16
63,16
62,16
61,16
60,16
59,16
58,16
57,16
56,16
55,16
54,16
53,16
52,16
51,16
50,16
49,16
48,16
47,16
46,16
45,16
44,16
43,16
42,16
41,16
40,16
39,16
38,16
37,16
36,16
35,16
34,16
33,16
32,16
31,16
30,16
29,16
28,16
27,16
26,16
25,16
24,16
23,16
22,16
22,17
21,17
20,17
20,16
19,16
18,17
17,18
16,19
15,20
14,20
13,21
14,21
14,22
15,22
16,22
17,22
18,22
18,23
18,22
18,23
19,23
20,23
21,23
21,24
22,24
23,24
24,24
24,25
25,25
26,25
27,25
27,26
28,26
29,26
30,26
30,27
31,27
32,27
33,27
33,28
34,28
35,28
36,28
36,29
37,29
38,29
39,29
40,29
40,30
41,30
42,30
43,30
43,31
44,31
45,31
46,31
46,32
47,32
48,32
49,32
49,33
50,33
51,33
51,34
52,34
53,34
54,34
55,34
56,34
56,35
57,35
58,35
59,35
60,35
61,35
61,36
62,36
63,36
64,36
65,36
66,36
67,36
68,36
69,36
70,36
70,37
71,37
72,37
73,37
74,37
75,37
76,37
77,37
77,38
78,38
79,38
80,38
81,38
82,38
83,38
84,38
85,38
85,39
86,39
87,39
88,39
88,40
89,40
90,40
91,40
91,41
92,41
92,42
93,42
93,43
94,43
95,43
95,44
94,43
93,42
92,41
91,40
90,39
89,38
88,37
87,36
86,35
85,34
84,33
83,32
82,31
81,30
80,29
79,28
78,27
77,26
76,25
75,24
74,23
73,22
72,21
71,20
70,19
69,18
68,17
67,16
66,15
65,14
64,13
63,12
62,11
61,10
60,9
59,9
58,9
57,9
56,9
55,9
54,9
53,9
52,9
51,9
50,9
49,9
48,9
47,9
46,9
45,9
44,9
43,9
42,9
41,9
40,9
39,9
38,8
37,8
37,7
38,8
39,9
40,10
41,11
42,12
43,13
44,14
45,14
46,14
47,14
48,14
49,14
50,14
51,14
52,14
53,14
54,14
55,14
56,14
57,14
58,14
59,14
60,14
61,14
62,14
63,14
64,14
65,14
66,14
67,14
68,14
69,14
70,14
71,14
72,14
73,14
74,14
75,14
76,14
77,14
78,14
79,14
80,14
81,14
82,14
83,14
84,14
85,14
86,14
87,15
86,15
86,16
85,16
84,16
83,16
82,16
82,17
81,17
80,17
79,17
78,17
77,17
76,17
75,17
76,17
75,17
74,17
73,17
72,17
71,17
70,17
69,17
69,18
70,18
71,18
70,18
71,18
70,18
71,18
71,19
71,18
72,18
73,18
73,19
74,19
74,20
75,20
76,20
75,20
76,20
76,21
76,22
76,23
76,22
75,22
74,22
74,23
73,23
