X,Y
88,40
89,40
89,41
90,41
91,41
92,41
93,41
93,42
94,42
94,43
95,43
95,44
96,44
95,44
96,44
95,44
94,43
93,43
93,42
93,41
93,40
92,40
92,39
91,39
91,38
91,37
90,37
90,36
89,36
89,35
88,35
87,35
86,35
86,34
85,34
84,34
83,34
83,33
82,33
81,33
80,33
80,32
79,32
79,31
78,31
77,31
77,30
76,30
76,29
75,29
75,28
74,28
74,27
73,27
73,26
72,26
71,26
71,25
70,25
70,24
69,24
69,23
68,23
68,22
67,22
67,21
66,21
66,20
65,20
65,19
64,19
64,18
63,18
63,17
62,17
62,16
61,16
61,15
60,15
60,14
59,14
59,13
58,13
58,12
57,12
57,11
56,11
55,11
55,10
54,10
54,9
53,9
53,8
52,8
51,8
51,7
50,7
50,6
49,6
48,6
48,5
47,5
46,5
46,4
47,4
47,3
46,3
46,2
46,3
46,4
47,4
46,4
46,3
46,2
46,3
46,4
46,5
47,5
47,6
48,6
48,7
49,7
49,8
50,8
50,9
50,10
50,11
51,11
51,12
51,13
52,13
52,14
52,15
52,16
52,17
53,17
53,18
53,19
54,19
54,20
54,21
54,22
55,22
55,23
55,24
56,24
56,25
56,26
56,27
57,28
57,29
57,30
57,31
58,31
58,32
58,33
58,34
58,35
58,36
59,37
59,38
59,39
59,40
59,41
59,42
59,41
59,40
59,39
58,39
58,38
58,37
59,37
60,37
60,36
61,36
62,36
62,35
63,35
64,35
64,34
65,34
66,34
66,33
67,33
68,33
68,32
68,31
69,31
70,31
71,31
71,30
72,30
72,29
72,28
73,28
73,27
74,26
74,25
74,24
75,24
75,23
76,23
77,23
78,23
79,23
80,23
80,24
81,24
82,25
83,25
84,26
84,27
84,26
85,27
85,26
85,27
86,27
86,28
86,29
86,30
87,30
87,31
88,31
88,32
89,32
89,33
89,34
90,34
90,35
90,36
91,36
91,37
92,37
92,38
92,39
92,40
93,40
93,41
94,41
94,42
95,42
95,43
95,44
96,44
95,44
94,43
93,43
93,42
93,41
92,41
92,40
91,40
91,39
90,39
90,38
89,38
88,38
88,37
87,37
87,36
86,36
86,35
85,35
84,35
84,34
83,34
82,34
82,33
81,33
81,32
80,32
80,31
79,31
79,30
78,30
77,29
76,29
76,28
76,27
75,27
75,26
74,26
74,25
73,25
73,24
72,24
72,23
71,23
71,22
70,22
70,21
69,21
68,21
68,20
67,20
66,20
66,19
65,19
65,18
64,18
63,18
63,17
62,17
61,17
61,16
60,16
59,15
58,15
58,14
57,14
56,14
56,13
55,13
55,12
54,12
53,12
53,11
52,11
52,10
51,10
51,9
50,9
50,8
49,8
49,7
48,7
48,6
47,6
47,5
46,5
46,4
46,5
47,5
47,4
46,4
46,3
46,2
46,1
46,2
45,2
46,2
46,3
45,3
45,4
46,4
45,4
45,5
46,5
46,6
47,6
47,7
48,7
49,7
49,8
49,9
50,9
50,10
50,11
51,11
51,12
52,12
52,13
52,14
52,15
53,15
53,16
53,17
54,17
54,18
54,19
55,19
55,20
55,21
55,22
56,22
56,23
56,24
57,24
57,25
57,26
57,27
57,28
58,28
58,29
58,30
58,31
58,32
58,33
59,33
59,34
59,35
59,36
59,37
59,38
59,39
59,40
59,41
60,41
59,41
59,42
59,41
59,40
59,39
58,39
58,38
57,38
58,38
57,38
58,38
58,37
59,37
59,36
60,36
60,35
61,35
61,34
62,34
62,33
63,33
64,33
64,32
65,32
65,31
66,31
67,31
68,31
68,30
69,30
70,30
71,30
71,31
72,31
72,30
73,30
74,30
74,31
75,31
75,32
76,32
77,32
77,33
78,33
78,34
78,35
79,35
79,36
80,36
80,37
80,38
81,38
82,38
83,38
83,39
84,39
85,39
86,39
87,39
88,39
89,39
89,40
90,40
90,41
91,41
92,41
92,42
93,42
94,42
94,43
95,43
95,44
96,44
95,44
94,43
93,42
92,41
91,41
90,41
89,41
88,41
87,41
86,41
85,41
84,41
83,40
84,41
85,42
86,43
87,43
88,43
89,43
90,43
91,43
92,43
93,43
94,43
95,44
94,43
93,43
93,42
92,42
92,41
92,40
91,40
91,39
90,39
90,38
89,38
89,37
88,37
88,36
87,36
87,35
86,35
86,34
85,34
85,33
84,33
84,32
83,32
83,31
82,31
82,30
81,30
81,29
80,29
80,28
79,28
79,27
78,27
77,27
77,26
76,26
76,25
75,25
75,24
74,24
74,23
73,23
72,23
72,22
71,22
71,21
70,21
69,21
69,20
68,20
68,19
67,19
66,19
66,18
65,18
65,17
64,17
64,16
63,16
62,16
62,15
61,15
60,15
60,14
59,14
58,14
58,13
57,13
56,13
56,12
55,12
54,12
54,11
53,11
53,10
52,10
51,9
50,9
50,8
49,8
48,8
48,7
47,7
47,6
47,5
46,5
46,4
46,3
47,3
47,4
48,4
48,3
47,3
47,2
46,2
46,1
46,2
46,3
46,4
46,3
46,2
46,3
45,3
45,4
46,4
45,4
46,4
45,4
46,4
45,4
46,4
45,4
46,4
45,4
45,5
44,5
45,5
46,5
47,5
46,5
45,5
44,5
44,4
44,5
45,5
45,4
45,5
45,6
46,6
45,6
45,5
46,5
45,5
45,4
45,5
45,4
44,4
