X,Y
46,16
47,16
48,17
49,17
50,17
50,16
51,16
52,17
53,17
54,17
54,18
55,18
56,18
57,18
57,19
58,19
59,19
59,20
60,20
61,20
62,20
63,21
64,21
65,21
66,21
67,21
68,21
69,21
70,21
70,22
71,22
72,22
73,22
74,22
74,21
75,21
76,21
77,21
78,21
79,21
80,21
80,20
81,20
82,20
83,20
84,20
84,19
85,19
85,18
86,18
86,17
87,17
88,17
89,18
90,19
91,20
92,21
93,22
93,23
93,24
93,25
93,26
93,27
93,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
93,41
93,42
94,43
94,42
93,42
93,41
93,40
92,40
91,40
91,39
90,39
90,38
89,38
89,37
88,37
87,37
86,37
86,36
85,36
85,35
84,35
83,35
82,35
81,35
80,35
79,35
79,34
78,34
77,34
77,35
76,35
75,35
74,35
73,35
72,35
71,35
70,35
69,35
68,35
68,36
67,36
66,36
65,36
64,36
63,36
62,36
61,36
60,36
59,36
58,36
57,36
56,36
55,37
54,37
53,36
52,36
51,36
50,36
49,36
48,36
47,36
46,36
46,35
45,35
44,35
43,35
42,35
41,35
41,34
40,34
39,34
38,34
38,33
37,33
36,33
35,33
34,33
34,32
33,32
32,32
31,32
30,32
29,32
29,31
28,31
27,30
26,29
25,28
24,27
23,27
22,27
21,27
20,27
19,27
18,27
17,27
16,27
15,27
14,27
13,27
12,27
11,26
10,26
10,25
9,25
9,24
8,24
7,24
8,25
9,26
10,26
11,26
12,27
13,27
13,26
13,25
14,25
15,25
16,25
17,25
17,24
17,23
18,23
18,22
19,22
19,21
19,20
20,20
19,20
20,20
21,20
21,21
22,21
23,21
23,20
24,20
24,19
25,19
26,19
27,19
28,19
29,19
30,19
31,19
32,19
33,19
34,19
34,18
35,18
36,18
37,18
38,18
38,19
39,19
40,19
40,18
41,18
42,18
43,18
44,18
45,18
46,18
47,18
48,18
49,18
50,18
51,18
52,18
52,19
53,19
53,18
54,18
55,18
56,18
56,19
57,19
58,19
59,19
60,19
61,19
62,19
62,20
63,20
64,20
65,20
66,20
67,20
68,20
68,21
69,21
70,21
71,21
72,21
73,21
74,21
75,21
75,22
76,22
76,21
77,21
78,21
79,21
80,21
81,21
82,21
82,20
83,20
84,20
83,20
84,20
85,20
86,20
86,19
87,19
88,19
88,18
89,18
89,17
90,18
91,19
91,20
91,21
91,22
91,23
91,24
91,25
91,26
91,27
91,28
91,29
91,30
91,31
91,32
91,33
91,34
91,35
91,36
91,37
91,38
92,39
92,38
91,38
91,37
90,37
90,36
89,36
89,35
89,34
88,34
87,33
86,33
85,33
84,33
84,32
83,32
83,31
82,31
81,31
80,31
80,30
79,30
78,30
78,29
77,29
77,30
76,30
75,30
74,30
73,30
73,29
72,29
71,29
71,30
70,30
69,30
68,30
68,29
67,29
66,29
65,29
64,29
63,29
62,29
61,29
60,29
59,29
58,29
57,29
56,29
55,29
54,29
53,29
52,29
51,29
50,29
49,29
48,29
47,28
46,28
45,28
44,28
43,28
42,28
42,27
41,27
40,27
39,27
39,26
38,26
37,26
36,26
35,26
34,26
34,25
33,25
32,25
31,25
30,25
29,25
29,24
28,24
27,24
26,24
26,23
25,23
24,23
23,23
23,22
22,22
22,21
21,21
20,21
19,21
19,20
18,20
17,20
17,19
16,19
15,19
15,18
14,18
13,18
14,18
13,18
12,18
11,17
10,16
9,16
8,16
7,16
6,16
5,15
5,14
6,14
7,14
8,14
9,14
9,15
10,15
10,14
11,14
11,13
12,13
13,13
14,13
14,14
13,13
14,13
14,14
15,14
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
25,13
26,13
27,13
28,13
29,13
30,13
31,13
32,13
33,13
34,13
35,13
36,13
37,13
38,13
39,13
40,13
41,13
42,13
43,13
44,13
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,13
56,13
57,13
58,13
58,14
59,14
60,14
61,14
62,14
63,14
63,15
64,15
65,15
66,15
67,15
68,15
69,15
70,15
70,16
71,16
72,16
73,16
74,16
75,16
76,16
77,16
78,16
79,16
80,16
80,15
81,15
82,15
83,15
84,15
85,15
85,14
86,14
87,14
88,14
87,15
86,16
85,17
84,18
83,19
83,20
83,21
83,22
83,23
83,24
83,25
83,26
83,27
83,28
83,29
82,30
81,30
80,30
80,29
79,29
78,29
78,28
77,28
76,28
75,28
74,28
73,28
72,28
71,28
70,28
69,28
68,28
67,28
66,28
66,27
65,27
64,27
63,27
62,27
62,28
61,28
60,28
59,28
59,27
58,27
57,27
56,27
56,28
55,28
54,28
53,28
52,28
51,28
50,28
49,28
48,28
47,28
47,27
46,27
45,27
44,27
43,27
43,26
42,26
41,26
41,25
40,25
39,25
38,25
37,25
37,24
36,24
35,24
35,23
34,23
33,23
32,23
31,23
30,23
30,22
29,22
28,22
28,23
27,23
26,23
25,23
25,22
24,22
23,22
22,22
22,23
21,23
20,23
20,22
19,22
18,22
17,22
16,22
15,22
14,22
13,22
13,21
12,21
11,21
10,21
9,21
8,20
8,21
8,20
7,20
7,19
6,19
5,19
4,19
3,19
3,18
4,18
3,18
4,19
5,20
6,20
7,20
8,20
9,20
10,20
11,20
12,20
13,20
14,20
15,20
16,20
17,21
18,21
17,21
18,21
18,20
19,20
20,20
21,20
21,21
22,21
23,21
23,20
24,20
25,20
25,21
26,21
27,21
28,21
29,21
30,21
30,22
31,22
32,22
33,22
34,22
35,22
35,23
36,23
36,24
37,24
37,23
37,24
38,24
38,25
39,25
40,25
40,26
41,26
41,27
42,27
43,27
42,27
42,28
43,28
42,28
42,27
42,28
43,28
42,28
43,28
42,28
43,28
43,27
43,28
42,28
43,28
43,29
43,28
42,28
42,27
42,26
42,25
43,25
44,25
44,24
44,23
43,23
43,22
44,22
45,22
45,21
44,21
43,21
43,22
42,22
42,23
42,22
41,22
41,21
40,21
40,20
41,20
41,19
40,19
40,18
39,18
39,17
39,18
39,19
40,19
41,19
41,18
41,19
41,20
41,21
41,22
41,23
40,23
40,22
40,21
41,21
41,20
40,20
39,20
39,19
39,18
39,17
38,17
37,17
36,17
36,16
36,15
36,14
35,14
34,14
34,13
34,14
34,15
