X,Y
93,38
93,39
93,40
93,41
93,42
94,43
94,42
93,42
93,41
92,41
91,41
91,40
90,41
89,40
89,39
88,39
87,39
86,39
85,39
85,38
84,38
83,38
82,38
82,37
81,37
80,37
79,37
78,37
77,36
76,36
75,36
75,37
74,37
74,36
74,37
74,36
74,37
74,36
73,36
72,36
71,36
70,36
69,36
68,36
67,36
66,36
65,36
64,36
63,36
62,36
61,36
60,36
59,36
58,36
57,36
56,36
55,36
54,36
53,36
52,36
51,36
50,36
49,35
49,36
48,36
47,36
46,36
46,35
45,35
44,35
43,35
42,35
42,34
41,34
40,34
39,34
38,34
37,34
37,33
36,33
35,33
36,33
35,33
35,32
34,32
33,32
32,32
32,31
31,31
30,31
30,30
30,31
30,30
30,31
30,30
29,30
28,30
27,30
26,30
25,30
25,29
24,29
23,29
23,28
22,28
21,28
20,28
19,28
18,28
18,27
17,27
16,27
16,26
15,26
14,26
13,26
12,26
12,25
11,25
10,25
10,24
9,24
8,24
7,24
8,24
7,24
8,24
9,24
9,25
10,25
11,25
12,25
13,25
14,25
14,26
15,26
16,26
17,26
17,27
18,27
19,27
20,27
21,27
21,28
22,28
23,28
24,28
25,28
26,28
27,28
28,28
28,29
29,29
30,29
31,29
32,29
33,29
33,30
34,30
35,30
36,30
37,30
37,31
38,31
39,31
40,31
41,31
42,31
43,31
44,31
45,31
46,31
47,31
48,31
49,31
50,31
51,31
52,31
53,31
54,31
55,31
56,31
57,31
58,31
59,31
59,30
60,30
61,30
62,30
63,30
64,30
65,29
66,29
67,29
68,29
69,29
70,29
71,30
71,31
72,31
72,32
73,32
73,33
74,33
74,34
75,34
75,35
76,35
77,35
77,36
78,36
79,36
80,36
80,37
81,37
82,37
82,38
83,38
84,38
85,38
86,38
87,38
87,39
88,39
88,40
89,40
90,40
91,40
91,41
92,41
93,42
93,43
94,43
93,42
92,41
91,40
90,39
89,38
88,37
87,36
86,35
85,34
84,33
84,32
84,31
84,30
84,29
84,28
84,27
84,26
83,25
82,25
81,25
81,26
80,26
79,26
79,27
78,27
77,27
76,27
75,27
74,28
73,28
72,28
71,28
71,29
70,29
69,29
68,29
67,29
66,29
66,30
65,30
64,30
63,30
62,30
61,30
60,30
59,30
58,30
57,30
56,30
56,29
55,29
54,29
53,29
52,29
52,28
51,28
50,28
49,28
49,27
48,27
47,27
46,27
46,28
45,28
44,28
43,28
42,27
41,27
41,28
40,28
39,28
38,28
37,28
37,27
36,27
35,27
34,27
33,27
32,27
31,27
30,27
29,27
28,27
27,27
27,26
26,26
25,26
24,26
23,26
22,26
21,26
20,26
19,26
18,26
17,26
17,25
16,25
15,25
14,25
13,25
13,24
12,24
11,24
10,24
9,24
8,24
8,23
7,23
8,24
9,24
10,25
11,25
12,25
13,25
13,26
14,26
15,26
15,27
16,27
17,27
18,27
18,28
19,28
20,28
20,29
21,29
22,29
23,29
24,29
25,29
25,30
26,30
27,30
27,29
27,28
27,27
28,27
28,26
28,25
29,25
29,24
29,23
29,22
30,22
30,21
30,20
30,19
31,19
31,18
32,18
32,17
32,16
32,15
33,15
33,14
33,13
34,13
34,12
34,11
34,10
35,9
35,8
