X,Y
18,23
17,23
16,23
16,22
15,22
14,22
14,21
13,21
12,21
12,20
11,20
10,20
9,19
8,18
7,18
6,18
5,18
4,18
3,17
3,18
4,18
4,17
5,17
5,18
6,18
7,18
8,18
8,17
9,17
10,17
11,17
12,17
12,16
13,16
14,16
15,16
16,16
17,16
18,16
19,16
20,16
21,16
21,17
22,17
23,17
24,17
25,17
26,17
27,17
28,17
29,17
30,17
31,17
32,17
33,17
34,17
35,17
36,17
37,17
38,17
39,17
40,17
41,17
42,17
43,17
44,17
45,17
45,16
46,16
47,16
47,17
48,17
48,16
49,16
50,16
51,16
52,16
53,16
54,16
54,17
55,17
56,17
57,17
58,17
59,17
60,17
61,17
62,17
63,17
64,17
65,17
65,18
66,18
67,18
68,18
69,18
70,18
71,18
72,18
72,17
72,18
72,17
73,17
74,17
75,17
76,17
77,17
77,16
78,16
79,16
80,17
80,16
81,16
82,16
83,16
84,16
85,16
86,16
87,16
87,15
88,16
89,17
90,18
91,19
92,20
93,21
93,22
93,23
93,24
93,25
93,26
93,27
93,28
93,29
93,30
93,31
93,32
93,33
93,34
93,35
93,36
93,37
93,38
93,39
93,40
93,41
94,42
93,41
92,40
91,39
91,38
91,37
91,36
90,35
89,35
89,34
88,34
87,34
87,33
86,33
85,33
85,32
84,32
83,32
83,31
82,31
81,31
80,31
79,31
78,31
77,31
77,30
76,30
75,30
74,30
73,30
73,29
72,29
71,29
70,29
69,29
68,29
67,29
66,29
65,28
64,28
63,28
62,28
61,28
61,29
60,29
59,29
58,29
57,29
56,29
55,29
54,29
53,29
53,30
52,30
51,30
51,31
50,31
49,30
49,31
48,31
47,31
46,31
45,31
45,30
44,30
44,29
43,29
42,29
42,28
41,28
40,28
40,27
39,27
38,27
38,26
37,26
36,26
35,26
34,26
34,25
33,25
32,25
32,24
31,24
30,24
29,24
28,24
27,24
26,24
25,24
24,24
23,24
22,23
21,23
20,23
19,23
18,23
17,23
16,23
15,23
14,23
13,23
13,22
12,22
11,22
10,22
10,21
9,21
8,21
7,21
8,22
9,22
10,22
11,22
12,22
13,23
14,23
13,22
13,23
13,22
13,23
14,23
15,23
16,23
16,24
17,24
18,24
19,25
20,25
21,25
21,26
22,26
22,25
22,26
23,26
24,26
25,26
26,26
27,26
28,26
28,27
29,27
30,27
30,28
31,28
32,28
33,28
34,28
34,29
35,29
36,29
36,30
37,30
38,30
39,30
40,30
40,31
41,31
42,31
43,31
43,32
44,32
44,31
45,31
46,31
45,31
46,31
45,31
46,31
45,31
46,31
45,31
46,31
45,31
46,31
45,31
46,31
45,31
46,31
45,31
