X,Y
7,14
6,15
5,16
5,17
4,18
4,17
5,17
5,16
6,16
6,17
7,16
8,15
8,14
8,13
9,12
10,12
10,11
11,11
12,11
13,11
12,11
13,11
14,11
14,12
14,11
14,12
15,12
15,11
16,11
16,12
17,12
18,12
19,12
20,12
20,11
21,11
21,12
22,12
23,12
24,12
25,12
26,12
26,13
27,13
28,13
29,13
29,12
30,12
31,12
32,12
33,12
34,12
35,12
36,12
37,12
38,12
39,12
40,12
41,12
42,12
43,12
44,12
45,12
46,12
46,13
47,13
48,13
49,13
50,13
50,14
51,14
52,14
53,14
54,14
55,14
56,14
57,14
58,14
59,14
60,14
61,14
62,14
63,14
63,15
64,15
65,15
66,15
67,15
68,15
69,15
69,16
70,16
71,16
72,16
73,16
74,16
75,16
76,16
77,16
78,16
79,16
80,16
81,16
82,16
83,16
84,16
85,16
86,16
87,16
88,17
89,18
90,19
91,20
92,21
92,22
92,23
92,24
92,25
92,26
92,27
92,28
92,29
92,30
92,31
92,32
92,33
92,34
92,35
92,36
92,37
92,38
92,39
92,40
93,41
93,40
92,40
92,39
91,39
91,38
90,38
89,38
88,38
88,37
87,37
87,36
86,36
85,36
85,35
84,35
84,34
83,34
83,33
83,32
82,32
82,31
81,31
81,30
80,30
81,30
82,30
83,31
82,31
81,31
80,30
80,29
79,29
79,28
78,28
78,27
77,27
76,27
76,26
75,26
74,26
73,26
73,25
72,25
71,25
70,25
69,25
68,25
68,24
67,24
66,24
66,23
65,23
64,23
64,22
63,22
62,22
62,21
61,21
60,21
60,20
59,20
58,20
58,19
57,19
56,19
55,19
55,18
54,18
53,18
52,18
52,17
51,17
50,17
49,17
49,16
48,16
47,16
47,15
46,15
45,15
45,14
44,14
44,13
43,13
43,12
42,12
41,12
41,11
41,12
40,12
40,13
39,13
39,14
38,14
37,14
36,14
35,14
35,15
34,15
33,15
32,15
31,15
30,15
30,16
29,16
28,16
27,16
26,16
25,16
24,16
24,17
23,17
22,17
21,17
21,18
20,18
19,18
18,18
17,18
16,19
15,19
14,19
13,19
12,19
11,19
10,19
10,20
9,20
8,20
7,20
6,20
5,20
5,21
5,20
6,20
7,20
8,20
9,20
10,20
10,21
11,21
12,21
13,21
14,21
14,22
15,22
16,22
16,23
17,23
18,23
19,23
20,23
20,24
21,24
22,24
22,25
23,25
23,26
24,26
24,27
25,27
26,27
26,28
27,28
27,29
28,29
29,29
29,30
30,30
31,30
31,31
32,31
33,31
33,32
34,32
34,33
35,32
35,33
36,33
37,33
38,33
38,34
39,34
40,34
40,35
41,35
42,35
43,35
44,35
44,36
45,36
46,36
47,36
47,37
48,37
49,37
50,37
51,37
52,37
53,37
54,37
55,37
56,37
57,37
58,37
58,38
59,38
60,38
61,38
62,38
63,38
64,38
65,38
66,38
67,38
68,38
69,38
70,38
71,38
72,38
73,38
74,38
75,38
76,38
77,38
78,38
79,38
80,38
81,38
82,38
82,39
82,38
82,39
83,39
83,38
84,38
84,39
85,39
86,39
87,39
88,39
88,40
89,40
90,40
90,41
91,41
92,41
92,42
93,42
93,43
94,43
93,43
