X,Y
48,6
48,7
48,8
48,9
49,9
49,10
49,11
49,12
50,12
50,13
50,14
51,14
51,15
51,16
51,17
52,17
52,18
52,19
53,19
53,20
53,21
54,21
54,22
55,22
55,23
55,24
56,24
56,25
56,26
56,27
57,27
57,28
57,29
57,30
57,31
58,31
58,32
58,33
58,34
58,35
58,36
58,37
58,38
59,38
59,39
59,40
59,41
59,40
60,40
60,39
61,39
61,38
62,38
63,38
63,37
64,37
65,37
66,37
67,37
68,37
69,37
70,37
71,37
72,37
73,37
74,37
74,36
75,36
76,36
77,36
77,37
78,37
78,36
78,37
79,37
80,37
81,37
82,37
83,37
84,37
84,38
85,38
86,38
86,39
87,39
88,39
89,39
90,39
90,40
91,40
91,41
92,41
93,41
93,42
94,42
94,43
95,43
96,43
96,44
97,44
96,44
96,43
95,44
95,43
95,42
94,42
94,41
94,40
93,40
93,39
93,38
93,37
92,37
92,36
92,35
91,35
91,34
90,33
90,32
89,32
89,31
88,31
88,30
87,30
87,29
86,29
85,29
85,28
84,28
84,27
83,27
82,27
81,26
80,26
81,26
80,26
80,25
79,25
79,24
78,24
77,24
77,23
78,23
78,24
78,25
78,24
