X,Y
59,38
60,38
60,37
61,37
61,36
62,36
62,35
62,34
62,33
62,32
62,31
62,30
62,29
62,28
62,27
62,26
63,26
63,25
64,25
64,24
65,24
65,23
66,23
67,23
67,24
68,24
68,25
67,25
67,26
68,26
69,26
69,27
70,27
71,27
71,28
72,28
73,28
74,28
74,29
75,29
76,29
76,30
77,30
78,30
78,31
79,31
80,31
81,31
82,31
83,31
83,32
84,32
84,33
85,33
86,33
86,34
87,34
87,35
88,35
88,36
89,36
89,37
90,37
90,38
91,38
92,38
92,39
93,39
93,40
93,41
94,41
94,42
95,42
95,43
96,43
96,44
97,44
96,44
95,44
95,43
94,43
94,42
93,42
93,41
93,40
92,40
92,39
91,39
91,38
90,38
90,37
89,37
89,36
88,36
88,35
87,35
87,34
87,33
86,33
86,32
85,32
84,32
84,31
83,31
83,30
82,30
82,29
81,29
81,28
80,28
79,28
79,27
78,27
77,27
77,26
76,26
76,25
75,25
74,25
74,24
73,24
72,24
72,23
71,23
70,23
70,22
69,22
69,21
68,21
68,20
67,20
66,20
66,19
65,19
65,18
64,18
64,17
63,17
63,16
62,16
62,15
61,15
61,14
60,14
60,13
59,13
58,13
58,12
57,12
57,11
56,11
56,10
55,10
55,9
54,9
53,9
53,8
52,8
52,7
51,7
50,7
50,6
49,6
49,5
48,5
47,5
47,4
46,4
46,3
46,2
46,3
47,3
47,4
48,4
48,5
47,5
47,4
46,4
46,3
46,2
46,3
46,4
47,4
46,5
46,6
47,6
47,7
48,7
48,8
48,9
48,10
49,10
49,11
49,12
49,13
50,13
50,14
50,15
50,16
51,16
51,17
51,18
52,18
52,19
53,19
53,20
53,21
54,21
54,22
55,22
55,23
55,24
55,25
56,25
56,26
56,27
57,27
57,28
57,29
58,29
58,30
58,31
58,32
58,33
58,34
58,35
58,36
59,36
59,37
59,38
59,39
59,40
59,41
59,42
59,41
59,40
59,39
59,38
59,37
60,37
61,37
62,37
62,36
62,35
63,35
63,34
64,33
64,32
65,32
66,32
67,32
67,31
67,30
67,29
67,28
66,28
66,27
66,28
67,28
67,27
68,27
69,27
69,28
70,28
71,28
71,27
72,27
72,28
73,28
74,28
75,28
75,27
76,27
77,27
78,27
79,27
80,27
80,26
81,26
82,26
82,27
83,27
84,27
85,27
85,28
86,28
87,28
87,29
88,29
88,30
89,30
90,30
90,31
91,31
91,32
91,33
92,33
92,34
93,34
93,35
93,36
93,37
94,37
94,38
94,39
94,40
95,40
95,41
94,41
95,41
95,42
94,43
94,42
94,41
93,41
93,40
92,40
92,39
91,39
91,38
90,38
90,37
89,37
89,36
88,36
87,36
87,35
86,35
86,34
85,34
85,33
84,33
84,32
83,32
83,31
82,31
81,31
81,30
80,30
80,29
79,29
79,28
78,28
77,28
77,27
76,27
76,26
75,26
74,26
74,25
73,25
73,24
72,24
71,24
71,23
70,23
70,22
69,22
69,21
68,21
68,20
67,20
67,19
66,19
65,18
64,18
64,17
63,17
63,16
62,16
62,15
61,15
61,14
60,14
59,14
59,13
58,13
58,12
57,12
56,12
56,11
55,11
55,10
54,10
54,9
53,9
52,9
52,8
51,8
50,8
50,7
49,7
49,6
48,6
48,5
47,5
47,4
47,3
47,4
48,4
47,4
47,3
46,3
46,2
46,1
46,2
46,1
46,2
46,1
46,2
46,3
47,3
47,4
47,5
47,6
48,6
49,6
49,7
49,8
50,8
50,9
50,10
51,10
51,11
51,12
52,12
52,13
52,14
52,15
52,16
53,16
53,17
53,18
53,19
53,20
54,20
54,21
54,22
54,23
55,23
55,24
55,25
55,26
55,27
55,28
55,29
56,29
56,30
56,31
56,32
56,33
56,34
57,34
57,35
57,36
57,37
58,37
58,38
58,39
59,39
59,40
59,41
59,40
59,39
58,39
58,38
57,38
57,37
57,36
58,36
59,36
59,37
60,37
61,37
62,37
63,37
64,37
65,37
66,37
67,37
67,36
68,36
69,36
70,36
71,36
72,36
73,36
74,36
75,36
76,36
77,36
78,36
78,37
79,37
80,37
81,37
82,37
83,37
84,37
85,37
85,38
86,38
87,38
88,38
89,38
89,39
90,39
91,39
91,40
92,40
93,41
94,41
94,42
95,42
95,43
96,43
96,44
97,44
